,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
23327,4,State-gov,110257,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
5055,0,State-gov,119838,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
27439,2,Private,38312,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,4,United-States,>50K
10289,1,Private,60374,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,1,1,United-States,<=50K
28434,3,Private,116635,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,0,0,2,United-States,<=50K
48470,2,,173651,Assoc-acdm,12,Married-civ-spouse,,Husband,White,Male,0,0,4,United-States,<=50K
35238,1,Self-emp-inc,190290,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
31382,1,Private,73312,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,<=50K
48751,2,Private,139057,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
33631,3,Private,208402,Some-college,10,Divorced,Adm-clerical,Unmarried,Other,Female,2,0,2,Mexico,<=50K
39940,3,Local-gov,71489,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,<=50K
18841,2,Private,210534,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,Mexico,<=50K
38534,2,Self-emp-inc,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
42367,0,Private,294406,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
17287,4,Private,147989,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
2746,4,Private,296152,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,1,0,0,United-States,<=50K
14858,1,Federal-gov,352768,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
7686,1,Local-gov,107233,HS-grad,9,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
35764,1,Private,204516,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
17104,0,Private,33221,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
35143,2,Private,308945,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,3,United-States,<=50K
22334,2,Federal-gov,358242,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
10801,4,Private,349910,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,2,United-States,>50K
512,1,Private,37070,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
5582,1,Private,172664,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
46884,2,Self-emp-not-inc,325775,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,<=50K
9036,1,Private,255486,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,1,United-States,<=50K
31775,4,,101602,Doctorate,16,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,>50K
25234,0,Private,385646,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
1976,0,Private,120172,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
38025,0,Private,200819,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
41473,4,State-gov,99106,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
35048,2,Local-gov,125268,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,2,United-States,<=50K
29044,3,Private,188325,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
39035,2,Private,163847,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,>50K
20392,1,Private,219034,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
657,1,Private,106742,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
8684,2,Private,348960,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
10003,3,Self-emp-inc,213354,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,4,United-States,>50K
47253,3,Local-gov,97680,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,0,United-States,>50K
26166,4,Federal-gov,313929,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
24857,3,Private,167033,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
27367,1,Private,295289,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,1,United-States,<=50K
41585,0,Self-emp-inc,357223,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
34717,0,Private,37085,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
30016,1,State-gov,440129,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,>50K
13013,3,Self-emp-inc,103995,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
17403,2,Private,97176,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
3899,0,Private,221095,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Male,0,0,2,United-States,<=50K
4878,3,Private,72619,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,>50K
42825,2,State-gov,252662,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,4,3,United-States,>50K
5367,0,Private,327434,10th,6,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
39599,4,Local-gov,62701,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,2,0,2,United-States,<=50K
7033,4,Self-emp-not-inc,503675,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,3,United-States,>50K
48593,4,,124319,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K
29860,3,Private,154728,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
40619,0,Private,179991,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
41705,1,State-gov,261278,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,4,,<=50K
36345,4,Private,69955,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,United-States,<=50K
28574,2,Federal-gov,506830,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,2,United-States,<=50K
9532,2,Private,153160,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
7616,2,Private,326342,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,2,United-States,<=50K
33970,2,Private,122473,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,3,3,United-States,>50K
28847,3,Private,276229,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
316,4,Self-emp-not-inc,138714,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
729,4,Self-emp-not-inc,118474,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,3,,>50K
16511,0,Self-emp-not-inc,357612,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1841,1,Local-gov,62463,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,2,United-States,<=50K
2386,1,Self-emp-not-inc,312055,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
23030,0,Local-gov,146586,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,3,United-States,<=50K
8668,1,Private,81540,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
39153,2,Local-gov,229148,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
39481,0,Private,234406,12th,8,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
12724,1,Private,58522,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
35466,4,Self-emp-not-inc,116626,Doctorate,16,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
4844,0,Private,179462,7th-8th,4,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,2,United-States,<=50K
30915,1,Private,120475,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
37978,3,Private,153883,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3,0,2,United-States,>50K
13586,0,,284450,11th,7,Never-married,,Own-child,White,Male,0,0,1,United-States,<=50K
42683,1,Local-gov,339388,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,4,United-States,>50K
11483,3,Private,98350,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,2,Philippines,>50K
19662,1,State-gov,190385,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
22179,2,Private,218542,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
36013,3,Private,243115,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,2,United-States,<=50K
43721,2,Private,338033,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
3002,2,Private,34996,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
29474,0,Private,205939,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,1,0,0,United-States,<=50K
21745,4,Private,350498,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
3953,2,Private,286750,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
36392,0,Private,85508,12th,8,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
27096,1,Private,114765,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
32176,2,Local-gov,160785,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
26131,2,Private,119721,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
18144,0,Private,278107,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,1,United-States,<=50K
6340,2,Private,183096,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
32533,3,Private,337992,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,3,Japan,>50K
28814,2,Local-gov,414791,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
21523,3,Self-emp-inc,89041,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,United-States,>50K
18863,2,State-gov,129865,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
41776,1,Private,155611,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,1,0,2,United-States,<=50K
4550,2,Self-emp-not-inc,108947,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,2,United-States,>50K
1458,4,,211453,HS-grad,9,Widowed,,Not-in-family,Black,Female,0,0,0,United-States,<=50K
20137,4,Private,99894,10th,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,1,Japan,>50K
15686,3,Private,176969,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
13125,4,Private,142624,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,2,Yugoslavia,>50K
43227,4,,158437,5th-6th,3,Married-civ-spouse,,Husband,White,Male,0,0,2,Hungary,<=50K
33388,0,Private,176178,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
35023,4,Private,265579,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
38812,0,Private,107882,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
30277,1,,369386,Some-college,10,Married-civ-spouse,,Wife,White,Female,2,0,2,United-States,>50K
39077,2,Federal-gov,53956,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
29326,0,Private,55215,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,3,United-States,<=50K
35068,2,,193537,Assoc-acdm,12,Divorced,,Unmarried,White,Female,0,0,0,Dominican-Republic,<=50K
32228,2,Private,177905,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,2,United-States,>50K
18692,0,Private,117244,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
8976,2,Private,305352,10th,6,Divorced,Craft-repair,Other-relative,Black,Male,0,0,2,United-States,<=50K
41230,2,Private,264700,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,1,United-States,<=50K
14532,1,Private,29523,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
21229,1,Private,182162,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
28603,4,,128224,5th-6th,3,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,<=50K
5114,1,Self-emp-not-inc,160786,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
10237,2,Private,110713,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
39358,4,Self-emp-not-inc,198186,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,,<=50K
25109,1,Private,208165,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,3,United-States,<=50K
12968,1,Private,60288,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
41378,1,Private,339897,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
38282,2,Private,428251,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
18575,3,Private,129525,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
7560,0,,47713,Some-college,10,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
36814,2,Private,114157,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
816,2,Private,254440,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
48289,3,Private,94819,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
32896,0,Private,304299,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
13352,3,Private,188694,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,>50K
29671,1,Local-gov,162623,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
37199,1,Private,125791,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,White,Female,0,0,2,United-States,<=50K
17534,2,Private,54611,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
28041,3,Private,70668,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,3,United-States,<=50K
7949,3,Private,384795,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,1,United-States,<=50K
26501,3,Private,370552,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,El-Salvador,<=50K
36247,4,Self-emp-inc,74263,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,4,United-States,>50K
44435,1,Private,244721,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
17407,4,Private,123582,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
38974,3,Private,195904,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
36844,4,Self-emp-not-inc,28865,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
9165,1,Private,101345,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,>50K
35736,2,Private,269548,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,4,Mexico,<=50K
12681,1,Private,152453,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Guatemala,<=50K
20564,1,State-gov,270218,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
3378,2,Self-emp-not-inc,200153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
38168,0,Private,115815,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,England,<=50K
37741,1,Self-emp-not-inc,372793,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,1,,<=50K
27303,1,Private,58582,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
12932,4,Private,83850,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
21893,1,Private,157262,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
36691,3,Private,240374,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
7055,3,Private,133963,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
34737,4,Local-gov,161342,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
47902,2,Private,112494,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
45786,3,Private,104748,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
43690,4,Private,225623,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,,<=50K
10476,4,Private,157749,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K
42315,2,Federal-gov,177142,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,2,United-States,<=50K
20820,1,Local-gov,213722,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,3,United-States,>50K
15606,1,Private,254905,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
43126,1,Private,192936,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
3028,0,Private,52262,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
46241,3,Self-emp-not-inc,366089,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
40082,4,Private,192325,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
44891,2,Self-emp-not-inc,155489,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
