,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
6424,4.0,Private,80680.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
25237,0.0,Private,151724.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
6689,2.0,Private,108320.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
12229,2.0,Private,171589.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
34007,0.0,Private,291854.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
26237,2.0,Local-gov,167009.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
12802,2.0,Private,126569.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
43852,4.0,Private,181435.0,7th-8th,4.0,Widowed,Protective-serv,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
11449,2.0,Federal-gov,52262.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
18427,3.0,Private,142411.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,3.0,United-States,>50K
4579,3.0,Private,26803.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
17702,0.0,Private,131060.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
39348,1.0,State-gov,138768.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
41445,3.0,Private,220148.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
30396,0.0,Private,151552.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
40078,1.0,Private,247328.0,Bachelors,13.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,3.0,Mexico,<=50K
28463,0.0,Private,278322.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,1.0,United-States,<=50K
39765,0.0,Private,202874.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
31946,1.0,Private,198668.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
42504,0.0,Private,206827.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
38613,0.0,Private,256764.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
24141,2.0,Private,663291.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
7401,1.0,Private,254291.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
6946,0.0,Private,124971.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
34879,2.0,Private,178037.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
9159,2.0,Private,362835.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
35894,3.0,Self-emp-inc,255934.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
39446,2.0,Private,136721.0,Assoc-voc,11.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
48471,0.0,Private,169905.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
2328,4.0,Self-emp-not-inc,315859.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
22339,1.0,Local-gov,304955.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
18481,0.0,Private,113466.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
28259,2.0,Private,83411.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
44815,2.0,Private,113750.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2757,3.0,Private,182862.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
37462,3.0,Private,111469.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
25975,2.0,Private,199116.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,2.0,United-States,<=50K
44578,2.0,Local-gov,176079.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
47578,1.0,Private,114765.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
30834,1.0,Private,203715.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
44616,0.0,Private,198759.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
26978,1.0,Private,186420.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
5633,1.0,Private,160594.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
44282,0.0,Private,256866.0,12th,8.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
46585,1.0,State-gov,146325.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,0.0,2.0,United-States,<=50K
46466,0.0,Private,162228.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
27748,0.0,,287681.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
9767,0.0,Private,126954.0,12th,8.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
2436,3.0,Private,54472.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
46050,4.0,State-gov,160910.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
20374,1.0,Private,372525.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
34071,4.0,Private,229465.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
4248,4.0,Private,105585.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,0.0,United-States,<=50K
44075,1.0,Private,171338.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3.0,0.0,2.0,United-States,>50K
22566,3.0,Private,136986.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
29597,2.0,Private,267556.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
24540,1.0,Private,234962.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
48339,0.0,Private,143062.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
46676,2.0,Private,218490.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1.0,3.0,United-States,<=50K
20824,1.0,Private,34173.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,4.0,United-States,<=50K
3265,2.0,Private,52433.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
40010,0.0,Private,143062.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
42649,2.0,Private,178319.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
4162,1.0,Private,336513.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
30814,1.0,Private,106698.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
33409,2.0,Private,53833.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
38419,1.0,Private,159247.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
43400,0.0,Private,132053.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
42099,1.0,Private,173682.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
33483,1.0,Private,351731.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
47782,0.0,Private,174461.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
15809,2.0,Private,188465.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,3.0,United-States,<=50K
38251,1.0,Private,97723.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
890,3.0,Self-emp-inc,35295.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
33163,0.0,Private,127827.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
6948,1.0,Private,145574.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
20624,2.0,Private,101593.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
7200,1.0,Local-gov,54850.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,1.0,United-States,<=50K
25987,0.0,Private,241626.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
34259,3.0,Private,209547.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,2.0,Portugal,<=50K
45325,2.0,Self-emp-not-inc,287031.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
16840,1.0,Private,381583.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
7365,1.0,Private,213152.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
3426,1.0,Private,156877.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
20633,3.0,Private,176900.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
16134,1.0,Private,278130.0,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
35437,2.0,Private,306967.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
14854,1.0,Private,171088.0,Some-college,10.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
20404,3.0,Private,278940.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,1.0,United-States,<=50K
13791,1.0,Private,166740.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
44804,2.0,Private,136028.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2554,0.0,,187847.0,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
23403,3.0,Private,254781.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
40338,3.0,Private,170148.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,1.0,United-States,<=50K
18365,1.0,Private,134922.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
29452,2.0,Private,245317.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
21052,0.0,Private,156718.0,10th,6.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
28969,1.0,Private,44780.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
40293,1.0,Private,43711.0,HS-grad,9.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
5729,1.0,Private,180138.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
7801,3.0,Private,57898.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,2.0,United-States,<=50K
25210,0.0,Private,28357.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
38654,0.0,Private,123484.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
30976,1.0,Private,209205.0,Bachelors,13.0,Never-married,Prof-specialty,Other-relative,Black,Male,0.0,0.0,2.0,United-States,<=50K
45640,0.0,Private,152587.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
29279,0.0,Private,30796.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
30317,3.0,Private,98769.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
8321,0.0,Private,269323.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
11450,1.0,Private,164190.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
46020,0.0,Private,278130.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
47619,3.0,Private,123382.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
3862,4.0,,61791.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,0.0,United-States,<=50K
5343,3.0,State-gov,162381.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
38741,1.0,Private,381153.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
8909,0.0,Private,121313.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
9246,2.0,Private,241998.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
48105,1.0,Private,160837.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,>50K
5455,2.0,Local-gov,283314.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
26075,2.0,Private,227890.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
21211,2.0,Private,288825.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
23347,1.0,Self-emp-not-inc,162312.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,3.0,South,<=50K
17244,0.0,Private,251841.0,Assoc-voc,11.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
19716,2.0,Private,271665.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
44142,1.0,Private,234537.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
41956,0.0,Private,95634.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
35963,0.0,Private,138768.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
32216,2.0,Local-gov,248739.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
24721,3.0,Private,158800.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
2514,3.0,Private,61708.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
6072,1.0,Private,133937.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
41963,2.0,Federal-gov,289436.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
27474,0.0,Private,209955.0,Assoc-voc,11.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
42882,2.0,Private,182314.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
22775,2.0,Private,185556.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
42493,1.0,Private,176185.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
35181,2.0,Private,120131.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
33450,4.0,Self-emp-not-inc,120126.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
22939,1.0,Private,181824.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
38024,3.0,Private,115945.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
31690,2.0,Self-emp-inc,119938.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
47008,0.0,Private,446947.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
2515,3.0,Private,229826.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
2726,4.0,Self-emp-not-inc,216414.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
9790,0.0,Private,165918.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
40671,2.0,Private,174043.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
4569,1.0,Private,261497.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
17491,3.0,Private,167536.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
48295,2.0,State-gov,170718.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,3.0,United-States,<=50K
16492,3.0,Private,216116.0,Some-college,10.0,Divorced,Protective-serv,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
48214,2.0,State-gov,241998.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
23549,1.0,Private,203488.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
28282,1.0,Private,154874.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
18714,2.0,Private,107584.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
36019,3.0,Private,155434.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
5266,3.0,Private,141858.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
30645,3.0,Private,281704.0,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,2.0,United-States,<=50K
48080,1.0,Private,287480.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,3.0,0.0,2.0,United-States,>50K
11834,2.0,Private,34180.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
45120,4.0,Private,67791.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
6400,3.0,Private,125892.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
11477,0.0,Private,112956.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
40620,1.0,Local-gov,117310.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
20111,3.0,Private,283531.0,Some-college,10.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
29683,2.0,Private,165815.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
936,1.0,Private,177832.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
6132,3.0,Private,160724.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,2.0,South,>50K
19762,2.0,State-gov,266860.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
